business_id,stars,NoiseLevel,hipster,HasTV,intimate,upscale,RestaurantsGoodForGroups
1lb42lEHaZMhy_1gLQNXoQ,4.0,0,0,0,0,0,0
5Rf3wov_sairy5wgPc85UA,3.5,0,0,1,0,0,1
y05yGimtErvAv0VLrrhHJg,3.5,1,0,1,0,0,1
5oAZ3PgM6dyPxEktPMaFYQ,2.5,1,0,1,0,0,1
3iUCCf1FWmjlFbGYvBgf9w,4.0,1,0,1,0,0,1
LqxwgpXvWMrAZV5W0u2x6g,4.0,1,0,1,0,0,1
DVL9mc_UTAmMqHAsfBvZfg,4.0,1,1,1,0,0,1
kAOn-rLmNnm0YM9x6mZ_6g,4.0,1,0,1,0,0,1
2qVZiMB22YPC2HCM62Gnbw,4.0,1,0,1,0,1,1
R_1o_9ncjbsHfkQ1urmkSg,4.5,1,0,0,0,0,0
iku8LeNeBf0P3TOGiQOJbQ,4.0,0,0,1,0,0,0
EGvXWSOIlCrFL68TDlA69Q,5.0,1,0,1,0,0,0
BNNqq4Ut7tmnVAYiaEhMsw,3.5,1,0,1,0,0,1
QTrzA9rgZkWabD9FR2Z7YA,4.5,0,0,0,0,0,0
TwdcHky7R1yquk6l-dTDtg,4.0,0,0,0,0,0,1
Cmw00BFD1l-_DJHPuKi2Rw,4.0,1,0,1,0,0,1
FhwnVj_MLylkisC8k237UA,4.0,1,0,0,0,0,1
Hd89nnis2MPx9RHdqSE0Hg,4.0,0,0,1,0,0,0
KiKIfqx3Ey-rrm4N4-h-kw,5.0,0,0,0,0,0,0
yGKb4Bu0y-ocU3n5GdBYxg,4.0,0,0,1,0,0,1
RBl6oonuZAnL0ZWgkNl41w,4.0,1,0,1,0,0,1
BpPupjjD_32EEUBnMBFyWQ,3.0,1,0,1,0,0,1
yU5zCpNITpphnnGOnu6igA,3.5,0,0,0,0,0,0
LY1WmE1DwtkGd37eG3SoSQ,3.5,1,0,1,0,0,1
dBtbdvV-T6RkmHWpjo46yg,3.0,1,0,1,0,0,1
GS3YycUVd09l3AXvM3xmuA,3.5,1,0,1,0,0,1
14s5gko9slJn9vkjPOiTHA,3.5,1,0,1,0,0,1
K3gEiQ-_yCj47BaZZ150sg,3.0,0,0,1,0,0,0
BlTZU__EZztOA3bmbeY6Fg,3.5,1,0,1,0,0,1
1j7Y1eek07NRv_SkBOJFgA,3.5,0,0,1,0,0,0
P3jyuANUyuwc9P1w6J_IKQ,3.5,1,0,0,0,0,1
yZCvg0NgG2wbuuiEjhyCGg,3.5,0,0,1,0,0,0
XkYdxPJ4B0Ad-vEoVOyq9A,3.5,1,0,1,0,0,1
glqhlr3vcINNstyYRQGliA,5.0,1,0,0,0,0,0
fZ92MJ1hbEMXqwWTSwF9lA,3.5,1,0,1,0,0,1
_wLr8bhCdpqu6CoqmNCmsQ,4.0,1,0,1,0,0,1
K8NZT_j5bCCYvByzXFLe-g,3.5,1,0,0,0,0,1
N2pULwcdouGh3HwmMO67SA,4.0,1,0,1,0,0,1
Yu0zhKZIuzaJ9J228JURtQ,4.0,0,0,0,0,0,0
Kk8sIQGaYCA-SQjgDZ8pBw,4.0,1,0,1,0,0,1
qtPSKxCx_EfWw7fR1s2qxQ,3.5,0,0,0,0,0,0
ccWfM9qEtAnHDXwv8yzUXw,2.5,1,0,1,0,0,1
f522h_RPzC8L9hIhtw4lbw,1.0,0,0,0,0,0,0
rajhXVhe25WptAZx26UqTA,4.0,1,0,1,0,0,1
IHYH0tWr7srRF8DkkQ3DKA,5.0,0,0,1,0,0,0
PwHa_x_kUykiJBg1Vo1BiQ,3.0,1,0,1,0,0,1
hgufQMEwGMg_m18JnRP0vA,4.0,0,0,0,0,0,0
J3OFMYVuutdiESmFxfX1Tw,3.5,2,0,1,0,0,1
mBRxTMLaTCtA0gTOx8XLqQ,2.0,0,0,0,0,0,1
UasJAUd6M4An8teJipPQ_A,3.5,0,0,1,0,0,1
IL-wbqkMgqVGr9mxve3s1w,3.5,1,0,1,0,1,1
RCrPiI7kcz3VkvdqngWU9g,4.0,0,0,0,0,0,0
opVKExHDuDdha4h4n_W_WQ,4.0,0,0,0,0,0,0
Hs-jwE791t3cX9ErgTcEFg,4.5,1,0,0,0,0,1
Fca-iOgKaIKTaN7ikUgWDQ,2.5,0,0,1,0,0,0
OmuZW9MpS6KHt1LUDCWReA,3.5,0,0,0,0,0,0
BFGaIlSqn-F-dtkSThC3Cg,4.0,1,0,1,0,0,1
ZB01VMnBmMlMem_6OtrQmQ,4.0,1,0,1,0,0,1
NOyjXNaMvKXrgxeE2ipPVw,4.5,1,0,1,0,0,1
iaZs60RE9D6VVxDtb-VeVw,4.0,1,0,1,0,0,1
naLdPZBHOeC2id4WVSoigA,3.5,1,0,1,0,0,1
M-fspY5wA6Oa96knORuC_w,3.5,1,0,1,0,0,1
Pfhzbh5qt95k008DXvUoiA,3.5,0,0,1,0,0,0
o1VvPlD-NNXLsnQ8cDuc0A,3.5,1,0,1,0,0,1
Nvuya8iH_NaJlzXg-dx1-A,4.0,1,0,1,1,0,1
9b-LZWsj75mmfMYuChXDkg,4.0,1,0,0,1,0,1
yukhGNx1-95mr1IivCU31Q,3.5,1,0,1,0,0,1
tsAFZdq3sSMwweieMXnhpQ,4.5,0,0,0,0,0,0
qIBVyVbf9_2-62bh012JXg,4.0,0,0,1,0,0,1
rDmuAc06APOQ9PKKAy4chQ,3.5,0,0,0,0,0,1
NH32wQkXTkPauNAj5EFleA,2.0,2,0,1,0,0,1
D_-w6oXNj_33E7-urbSLLQ,4.5,0,0,0,0,0,0
vlGBKK9Ti07MYibNQbTq5g,4.0,0,0,1,0,0,0
HF8829JvM0ISYsuJH_aeSQ,2.5,0,0,0,0,0,0
hJbp9tcJlH2_tXrHZfQp3A,3.5,0,0,1,0,0,0
22DNKxXIMwjcYa1DFebfqA,4.0,0,0,1,0,0,1
N8SofTPv3MYseRutayDoJg,4.5,1,0,1,0,0,1
bM59bv99uFc36snocWRYQg,4.0,1,0,1,0,0,1
LIVL3r0LDrKl2RwbQ6TY8w,3.5,1,0,1,0,0,1
n0XWfd9U0LDEw-n7kSb55A,3.0,1,0,1,0,0,1
q7cZJI0ItAHluPF0KkWgXQ,3.5,1,0,1,0,0,1
Qp77EOPIFpSsgv5DwC6icg,3.0,1,0,1,0,0,1
7JfmABOQj-OKTsf0ay3-cg,2.0,1,0,1,0,0,1
S6g1jUckU-i60IytX9ZbgQ,3.0,1,0,1,0,0,1
H-aGBiY6wjLAppMcAk9Qrw,4.5,0,0,1,0,0,0
A7KLCQxClJRcY7znmz5xhw,3.0,1,0,1,0,0,1
YvrV_Tc9syF2Wch0HOIT3A,3.5,1,1,1,0,0,1
FmCxht0z_8C2DeVvdZEK5w,3.0,1,0,1,0,0,1
2Gik-IBYVBuU3e10pVdkhw,3.5,1,0,1,0,0,0
cKyuuZcGTAw4IXEHZiYarg,2.5,1,0,1,0,0,1
mztt209FhKbp3YJphcWC6w,4.0,0,0,1,0,0,0
kqILsuvTSSW6v82S-_9jRg,4.5,1,0,1,0,0,0
n3xTK_jqAwZB-C3sUDXEvA,3.0,1,0,1,0,0,1
iEUyrNJNrM-k2e1jjOQ3-A,3.5,0,0,1,0,0,1
gsmV91I9WXIklJ0FTU4WoQ,2.5,1,0,1,0,0,1
0-M3vGd6IveJh77-Bwc8EQ,3.0,1,0,1,0,0,1
Xfqxe-VXqoW-MdSZwwkdlQ,3.5,1,0,1,0,0,1
EMVKCwf8Ck0XsADY_kCWkw,4.0,0,0,1,0,0,0
xHsCrn35_NHPoEiBs9kWwg,4.5,1,0,1,0,0,1
EYw42-YsnMr0pbqM5YXRxw,4.5,1,0,1,0,0,0
Z_70Zl2SgHYmAfOXJQzXbw,4.5,0,0,1,0,0,1
WWkxUHde2XKCq1IETJsZTQ,3.5,1,0,1,0,0,1
whbDvrMP-3N-tFRM35YD-g,4.0,1,0,1,0,0,1
HZnPrlY7el8M2TA0ed2l3Q,4.0,2,0,1,0,0,1
bb5wot9pJNxg-4kg2DgTgg,3.5,0,0,1,0,0,0
p_6THXiGLViyxYnOY8BzZQ,3.5,1,0,0,0,0,1
Ui1IN8APhkS886nQinBujg,3.0,0,0,0,0,0,0
EhfLAFm7ckBumm_xtC9L0Q,3.5,1,0,1,0,0,1
DqQx0ROrpoNbvg9dmeq6Cg,4.5,1,0,0,0,0,1
cdTH26q7oWepyPQqN_yDoA,4.5,1,0,0,1,0,1
-L4ZVlzmrVKCs6F7ucgikA,2.0,0,0,1,0,0,0
Dr2tI5lPLiXQrE0iZRim9A,4.5,0,0,0,0,0,0
vnTtSAs28OJS-_EHuJICww,4.0,1,0,1,0,0,0
9z2z_y0JK1F2CC5MAPuzrg,3.0,1,0,1,0,0,1
i2hgvg7Yag7Wfc3HVN-X1g,3.5,1,0,1,0,0,1
qH13binX4ke_R1j3QNXccw,4.0,1,0,0,0,0,0
WGfnSTCWAzk1xqtkJVB7RA,3.5,1,0,0,0,0,1
TIFAgl8Ys7EsMbp6tjXZtg,4.0,1,0,1,0,0,1
_FVht-z0stxzfTAXxGiUmw,3.0,1,0,1,0,0,1
b6IN3-jHnwlxwYoOXMZf0A,4.0,1,0,1,0,0,1
ds5JoHAoIhFWYTfvRCWZMQ,4.5,0,0,0,0,0,0
0LLqluhzWOkz2H0GmSY_Sg,2.5,0,0,0,0,0,1
sPi0aLVwXpHrP_K4jlCiDw,3.0,0,0,0,0,0,0
IVp41ioftsbtdA8OCxUmPQ,4.0,1,0,1,0,0,1
MWdO8vvXEtswuBM4wOgVzw,3.5,1,0,1,0,0,1
Qo0_SfNe3VyJWp3Ghiv42Q,4.0,1,0,1,0,0,1
ruE_DRE6fTIE6who59hdfQ,3.5,1,0,1,0,0,1
qZESNk2maE2eukjXU6FYfA,3.0,1,0,1,0,0,1
NJoYGf6P0qh3RSneQ0ARZQ,3.5,1,0,1,0,0,1
VUkBbffnuUpKX9MKRUt4yQ,3.5,1,0,1,0,0,1
8CMNPZyxkKSvcdw_QBp2EQ,3.0,1,0,1,0,0,1
ZY5L2t9f3uoPh9zosE4OPQ,3.0,0,0,0,0,0,0
hX8mDoDLluKNeKwU9mShJA,3.5,1,1,1,0,0,1
546e2QaSCtGm0QZFF0Agvg,4.0,0,0,1,0,0,0
_azrP4ds3iVoAP02mbKZxQ,4.0,1,0,1,0,0,1
csfMjRRfr-sku6L6bhEf_A,2.5,1,0,1,0,0,1
qZmJGx9UOd6JaE1gMJh2jg,4.0,1,0,1,0,0,1
Bm-NlFiZWMCwmmz9B_rlCA,4.0,1,1,1,0,0,1
SlDvRMCmWsWZkgg9WCObEA,2.0,1,0,0,0,0,1
dbcyr5OqDle6YdafD9YPbw,3.5,1,0,1,0,0,1
F9JR5U5E56nUJgB8umFl9Q,3.5,0,0,1,0,0,1
o98houlWNFG54GmAJh0sGA,3.5,0,0,1,0,0,1
-cDE_lW8Om8w0YIUriXXMg,5.0,0,0,0,0,0,0
0sb5sHF_BNcUzDxuia-D1w,4.0,1,0,1,0,0,1
dT3wXJcYOjUnnCAPU67R2Q,3.5,1,0,1,0,0,1
hhD2T8LROeSCLjGpYR9i3g,4.5,0,0,1,0,0,0
Syn8MNcpgbipyYZar0GysA,4.0,1,0,1,0,0,1
T9hQBMwt8-3okULfDZx-Lw,3.5,1,0,0,0,0,0
51j6bkN7w6aAVCrVoKpA9g,5.0,0,0,1,0,0,0
-fJHTVafUBfsTOH_bopDBA,3.5,1,0,1,0,0,1
kuPgnP7jE6FmPx8C4fIs7w,3.0,1,0,1,0,0,1
nuUzJeL08Gm8Q2dHieY8DQ,2.5,0,0,0,0,0,0
mGc31g8pMD4Yi_fIjgHnFw,4.0,0,0,1,0,0,1
4yxS1sLRoABSmU-k5dXdwg,3.5,1,0,1,0,0,0
Uhtv3ANWcakwHwzNkxCkWw,4.5,0,0,0,0,0,0
AAQ3g1ufbkOEuPg4JJ3YnQ,4.0,1,0,1,1,0,1
if57kE6_VfR1nI1X93oHEA,4.0,1,0,1,1,0,1
xL0oeV9PSTC8HKZILwPKfg,3.5,1,0,1,0,0,1
FwQX2hIK0o1cWeHPNUNmkg,3.0,0,0,0,0,0,0
68AYY0l4jZMAr3lOGHuLvA,4.0,1,0,1,1,0,1
JJf5kraABYVEHFX4b3I2rA,4.5,0,0,1,0,0,0
SswfM2l0WH0cStMvlLWFYg,3.5,2,0,1,0,0,1
xTpXA1J2Yl3iLB9RXDGwcw,4.5,0,0,1,0,0,0
vRxmZtv5aOX6uQQRVyyLAw,3.5,2,0,1,0,0,1
8QqnRpM-QxGsjDNuu0E57A,5.0,1,0,1,0,0,0
kLKyUylzXxNkMMjcIRk9sA,3.0,1,0,1,0,0,1
hXIE9418_-sT3_ivKKgDfQ,3.5,0,0,0,0,0,0
781EsVHOR92qSMkjS39epQ,4.0,1,1,1,0,0,1
MAUUB0iPy2yr0z7eY4Rh-g,4.0,1,0,1,0,0,1
QpK7QS5rluvEGeNB8LM_UA,3.5,1,0,0,0,0,1
defIN0ao7HEwzMxJpoogRA,3.5,0,0,1,0,0,1
uam_mfkUT8YOXTFQZSSmUg,3.5,1,0,1,0,0,1
9RNM2ieC0Vu2tie28Qm6ZA,2.5,1,0,1,0,0,1
5eQJSsi0Lt931vPQqoUgBQ,4.0,1,0,0,1,0,1
__YGMQexDIqJKtYynxh5gg,4.5,0,0,0,0,0,0
Ss6f5v_t5Vddiaz4ZOxL0g,4.0,1,0,0,0,0,1
f15kbJ0tPC8SvTwqMcgXaw,3.0,1,0,1,0,0,1
qhRq6HPGNn1BYojzDdkgRA,4.0,1,0,1,0,0,1
Tm6ImZX6E75a-wvWLHoO_Q,4.0,0,0,0,0,0,0
DDyaqt59uCTY_SOwfQ4qqg,4.5,1,0,1,0,0,1
_dtKVU4dNfM6EZzMJt950Q,3.5,1,0,1,0,0,1
IuaP7hEhrMAgZFlSlZ1T5w,4.5,0,0,1,0,0,0
Wl0NHi-9yIbBElYEvpTEHQ,4.5,0,0,1,0,0,0
d_v34pr_SaxJfOo1ousAIQ,3.5,1,0,1,0,0,1
egnC9NBhtUhgl3rr57Ucqw,3.5,1,0,1,0,0,1
PxlD2rFddrTPdBngJYyXJg,4.0,1,0,1,0,0,1
wrlH33d6kVvLvoxTvG5wVA,2.0,2,0,1,0,0,1
KfXxH-5vZUmY7Z_BkNNPng,3.5,1,0,1,0,0,1
nSFRFlanHCCITYyqYCP1bw,3.5,1,0,1,0,0,1
NIslaVxv2Dar_9TmRLYXaQ,3.0,1,0,1,0,0,1
wtdGLiNds8teT8vmBqJuPQ,3.0,1,0,1,0,0,1
_P8v_APY3AIXWWAiE4o3UQ,4.5,1,1,1,0,0,1
SGr_cAWLSMUwTbOc4lyoeA,4.5,1,0,1,0,0,1
CWAwvfccnD-igYPrKjNo-g,3.5,1,0,1,0,0,1
xkloXCI9qCOxOIPlgM7tiQ,4.5,1,0,1,0,0,1
A_lsaliw6jk7DQV6rTfY_A,4.0,1,0,0,0,1,1
9wORz2qTppscjKRw5TQkHg,2.5,0,0,1,0,0,0
CxUcM0VdEcHhlm_4_Mbwyw,4.5,0,0,0,0,0,0
L-ZB0dlt1XsT0d9t1yl7qA,3.5,1,0,0,0,0,0
ZMkZj5YsBW3XHH5fOBh6fw,3.5,1,0,1,0,0,1
e-OC5_88t9mAWXgpJ3s3aA,3.5,0,0,1,0,0,0
YIFPGeT3Fxm5l9TAotIAmQ,3.5,1,0,1,0,0,1
RzwkGWtvkFb0ro3cpSgm4w,4.0,1,0,1,0,0,1
VE-OzA9thb_nyjI87Lwulw,3.0,0,0,1,0,0,1
fzLzJGsGMN-Qb_UDDvsDVA,3.0,1,0,1,0,0,1
vfUfhmYhHfvgRamtwlTxFA,4.5,1,0,0,0,0,1
3KG-1mGBbanTT_mLk8r-gw,4.0,2,1,0,1,0,1
X39ZFJRX_fIFpNJn4j9VUg,4.5,0,0,0,0,0,0
ZI3hzhWXIgRmDQGluaiupQ,3.0,1,0,1,0,0,1
me6uytm_6PkAYTUa222gkw,3.5,1,0,1,0,0,1
iY9CARa_YHuf8w7VfkgbSQ,2.0,0,0,1,0,0,0
n3asx6opCxqrhtKy_g-1xA,2.5,1,0,1,0,0,1
cn7jxVV1njxsrYo9cXg_iQ,4.0,1,1,1,0,0,1
sdK9vpfsqtQ2UHx8gTAWzA,4.0,0,0,0,0,0,0
ZRCY1Y3V4ikJs8K7yZ554A,3.5,1,0,1,0,0,1
qOrd_jWT3e16_wwRSpvYwQ,4.0,1,0,1,0,0,1
HOwSpVUbGvXlqd3Lxp5_xQ,2.0,0,0,1,0,0,0
WM_A6hPGmcRXHhZMPAMTXg,3.5,1,0,1,0,0,1
EhotxJEJxpMgCJ0F82Buvg,4.0,1,0,1,0,0,1
ywCHJnkPPWd9xLBOMRy-rQ,4.5,1,1,0,0,0,1
OhDcOYIsYXyzBfbRyqeCYw,5.0,0,0,0,0,0,0
aRZV74C9w723hu9A-C20gA,3.5,0,0,0,0,0,0
a2Z9uKRCKyOrwfIzCpHgUw,5.0,0,0,0,0,0,0
1O_U1tWSb_E89fyanhb_qQ,3.5,1,0,1,0,0,1
wxOt17IN_KG0zuTOJ6LHeQ,4.5,0,0,0,0,0,0
-BdYhP-12elmFV7oB1iv4A,5.0,0,0,1,0,0,0
x9I3MKNDtQQajmkexBsCSA,3.5,0,0,1,0,0,0
deUx2fJFlvIvYQAgFIyZdQ,4.5,0,0,1,0,0,1
UH87t9fT_oTLMZfr5iCbQg,4.0,1,0,1,0,0,0
5FANpQsGyQ7BBcmfxaWyOA,2.5,2,0,1,0,0,1
E4OS_VH-ru2oER7W1Gk8rg,4.0,1,0,1,0,1,1
WtdUJk7QBcuLTS3uVcVVKA,4.0,1,0,1,0,0,1
ZP2tEg1AEcsLkQnbzR3FZQ,4.0,1,0,1,0,0,1
nE5r8wR9vRqiycPtTgN0GQ,4.5,1,0,1,0,0,1
3pc7aRkKohVPRPlwDac3tQ,3.5,1,0,1,0,0,1
zwBvdDWFQpYJE1UMDTlSyw,4.5,1,1,0,0,0,0
rAMlyZQe5eFrdLRVQfY4ZQ,4.0,1,0,1,0,0,1
ZCF-HvfbITnNcaomqT5XRw,4.5,1,0,0,0,0,0
_kC27lh10CQU6FUyt2al7g,4.5,0,0,0,0,0,0
2vvvAfUTpCv_wcK3aKYETg,4.5,1,0,1,0,0,0
i73KneB_vmOBaBW8JjIoNg,4.0,1,0,1,0,0,1
LzVvcVm48zYIcQnwLKt1oA,4.0,1,0,1,0,0,1
JCF5x8V9z8SVYFZulz5e2g,2.5,1,0,1,0,0,1
uVoAlvNxz2IRvhXccU1tFw,4.5,2,1,0,0,0,1
5S8pn1tgYdQrRknZEbfSbg,4.5,0,0,1,0,0,0
yxWp5MsGnk_QLvUyOZ5qAA,4.5,1,0,1,0,0,1
anj96OOqM159M4C6J2MY2A,3.5,1,0,1,0,0,1
tNahbY3lnsMn8H-xPXdobw,3.5,1,1,0,0,0,1
Udkoo_WdRpHtVAWbALCvjw,4.0,1,0,1,0,0,1
TJotjFlbpLlEJoxnc0GD4g,2.5,1,0,1,0,0,1
DnRwivzunXg1PkDtn3sICQ,4.0,0,0,1,0,0,0
Y0A-IHDfqwnu9JcklYRSXQ,2.5,0,0,0,0,0,1
-IvBAqkaQcDt-fj-KhOFpQ,4.0,1,0,1,0,0,1
_m0mp3Wjcteysto6azQ9iA,4.5,1,0,1,0,0,1
HRK3Tfpi2V6fh5KOUyTc9Q,4.5,1,0,0,0,0,0
0Mhu-QVnBOG5AGlo99F9dw,3.5,0,0,0,0,0,0
327NPBjIZtHbjerYbbau_Q,3.5,1,0,1,0,0,1
dN1IAo0k0nPVYbbDsnaghQ,2.0,2,0,1,0,0,1
Cs0adaMTxJWTDSzuQ3vheg,4.0,1,0,1,0,0,1
tKL_MbA8s_ZeU4RV5m-0QQ,3.5,1,0,0,0,0,0
YjbCbYVwkRT6Qs9KbALJAA,3.0,0,0,1,0,0,0
pWuoHHu0LuVrD0HjadDygg,3.5,1,0,1,0,0,1
_y6L4HToAMi8ImG_br7bGw,4.5,1,0,1,0,0,1
sA-ndOEKbMWaxORexjhKQQ,5.0,1,0,0,0,0,0
D_CMgRM8nnE94i_newJi9g,3.5,1,0,1,0,0,1
2HxkdqHmbYGj_BH1bLaiSw,4.0,1,0,0,0,0,1
7UJrLPgmWbmn0AJgR-iZWQ,2.5,1,0,1,1,0,1
ZctLGGU91THJYdNdQcq-NQ,3.0,1,0,1,0,0,1
W73MZDetxHWJ3pkq36OpEA,4.0,1,0,1,0,0,1
lU83FgsPHd3XL6J3cPKN9w,3.5,1,0,1,0,0,1
-pM6ok2VQDBwoRFlh3_-lA,5.0,0,0,0,0,0,0
fTZZih-F-0VPbnv7Ho36mA,2.5,1,0,1,0,0,1
OpnIXsrqaK-e8Wz5gco7Vw,4.5,0,0,1,0,0,0
p2yZcS_C-TjlEUXrLQzFrg,4.5,0,0,1,0,0,0
RnF36ZCuwHxpoFXf2aXX1g,4.5,1,0,0,0,0,1
jGkwAj786nTXoDZ6st44QA,4.5,0,0,1,0,0,0
RgL6apUVLSX7-_vSScjbbQ,4.5,1,1,1,0,0,1
Ra-M3jQx9uRuCgSv33fpIA,3.5,0,0,0,0,0,1
svjY1yrQwzPht7iwXaTFTg,3.5,1,0,1,0,0,1
KscVqYYG7ziAroZhfNb0Ng,4.0,1,0,1,1,0,1
qtVWJx2cB9VnbKjZAZl7kg,3.0,1,0,1,0,0,1
2E5fh57OvOQMWwxxEOkN8A,4.0,1,0,1,0,0,1
k6d6ddQ8NAscke0_dVrgaA,2.5,0,0,0,0,0,0
U2a0-6rNz7ygU0BwakG4EA,4.5,0,0,1,0,0,1
-5DcSecinHF2snC4eLv8WA,4.0,1,0,1,1,0,1
HfAdvyxGLpAnv6w0qSCfiA,3.5,1,0,1,0,0,1
KUjsbkoFbw2lH4sqFZYneA,3.0,1,0,1,0,0,1
mefy7zho5Cp6rHJqJ14s8A,4.5,0,0,0,0,0,1
NCMOyi8uu6MK8TpPr7lbdA,2.5,2,0,1,0,0,1
ty7akyarO89CLNFjArzLMQ,4.0,0,0,0,0,0,0
uFu73KlTXu9fonjMkMwYvQ,3.5,1,0,1,0,0,1
L3Kf7QevGGbMneIi1jUsLw,2.5,1,0,1,0,0,1
T4LfF6fT4_5UuP6ZpMjUGQ,4.0,1,0,0,0,0,1
OScArtTInz7zQdW5wC2Ebw,3.0,0,0,1,0,0,1
rFx0kIAGJFf-evboYSbt4A,3.0,1,0,1,0,0,1
mTxQPA9W24fQMR5Ro-TkJg,2.0,1,0,1,0,0,1
mUrZm3si8_P3uQyCiOPe9w,3.5,1,0,0,0,0,1
zARJJ_OKHW6PgzI9SXEVlw,4.5,1,0,1,0,0,0
Xar9BJ3iIC9bOQjhXvMYqw,3.0,1,0,1,0,0,1
2hErWx-q_Ixx6zYgQMPw7g,3.5,1,0,1,0,0,1
zAHwr8T05SOG93UzVonfNA,4.0,1,0,1,0,0,1
RSENMHa0BSnQCzzRuVmYiQ,4.5,1,1,1,0,0,1
e4iAF4nM2I5CUulBm4OrSQ,3.0,1,0,1,0,0,1
2FkuiaTdGKS45XkJOKMfGA,3.0,0,0,1,0,0,1
IRAPkCVEGXOdGTX5Uod5fw,4.0,1,0,1,0,0,1
XnNk4Ka8HBiSKh2dEHEqvA,4.5,0,0,1,0,0,1
WuedgEScR8lhoFFmtfFrCA,2.5,1,0,0,0,0,1
b2mNFywVb_MaQ6f4wyzrkQ,3.5,1,0,1,0,0,1
v0fmgj32Ttc7XFyRIOH8gA,2.0,2,0,1,0,0,1
E48H5Zpw3ndlu7KLHGRyHg,4.0,1,0,1,0,1,1
umca1xuvJNri-0qs2KUI_A,3.5,0,0,1,0,0,1
oWZklx8pWXVx8Fcp67th4w,5.0,0,0,0,0,0,0
BxedsINk4Kp8Hu7EoolOfQ,3.5,1,0,1,0,0,1
oynwmvwg1CUYCk0-VpZlAg,4.5,0,0,0,0,0,0
DNwdm1E1rrmQ5vDpuvqiAA,3.5,1,0,1,0,0,1
6Hn5DT28C59Q1rzFgFhGwQ,2.5,1,0,0,0,0,1
P3_OilBEfqOUDE2XjqOYrg,5.0,0,0,0,0,0,0
agXGQ4DH4SqxtJxBHKjWIg,4.0,1,0,0,0,0,1
5GgCRUSQ4_ejE8YpjDYuEQ,5.0,0,0,1,0,0,0
tBWjMqUc0yP5lRElCfDaKg,4.0,1,0,1,0,0,1
p0Udyj3qsXNzCU99yW6IfA,3.0,1,0,1,0,0,1
5p756ymZEIKgwZ7QUYpc_w,3.5,1,0,1,0,0,1
Pq-40zA90KNO_GK54EnuuA,4.0,1,0,1,0,0,1
cbmnzbkml6_KtHaRIGXxgQ,4.0,1,0,1,0,0,1
XD5ylS_X5k7YQoG8p5MUMQ,2.5,1,0,1,0,0,1
-THauPUGjEYdwUAne95wWg,3.5,1,0,1,1,0,1
DjiBIx1d8USQoSQMELQE6g,3.0,1,0,1,0,0,1
zvixukO8M4PCmMMaZOldPg,4.5,1,0,1,0,0,1
OUmuCtzcoJ_PcbtNEKu1gQ,2.5,1,0,1,0,0,1
uSRW0_iRB_Ri_qO_fz9VjA,3.5,1,0,1,0,0,1
gjALduh0HJg-xMHMm0Uz0Q,3.5,1,0,1,0,0,1
ye_Vi7HzzpMaGHRbzZdTSw,3.5,1,0,1,0,0,1
R3ZhCvJjhegRWi-9c9pD8A,3.5,1,0,1,0,0,1
kbQlyfJC76FyEFowBslk9w,3.0,0,1,1,0,0,1
-Om8XgP9GZ4UUFbgTRI4YQ,4.0,1,1,1,0,0,1
FAYp4mLy6ALupNTu1pVFiw,4.5,0,0,0,0,0,0
KMoEorja57rkcOSz5bEzCA,4.5,0,0,0,0,0,0
hSjIKNd28kvm49S-ges5mA,4.0,0,0,1,0,0,0
Kfsq8HxXpTEcUdV9Ha1JlQ,5.0,0,0,0,0,0,1
6b2BTPWwZtibqehJnbDyrA,2.5,0,0,0,0,0,1
x9MRsxmxVvptDurBOzXSQg,4.5,0,0,0,0,0,0
CoQ3IXOdsMF_sp6bx3K6Sw,4.0,1,0,1,0,0,1
lVB55eq-xIzi2J6VV11PYQ,4.5,0,0,1,0,0,1
WOmWa2Hr4bki_Zuz9IJ_aw,3.0,1,0,1,0,0,1
9DJhhBqQSu-gTBwaqdhgpQ,4.0,1,0,0,0,0,1
HmQ5jRUuYrRc8cKGIsA6FA,4.5,1,1,0,0,0,1
SyYhrn0Ca9yVTYO6Jc5MVw,3.5,0,0,1,0,0,0
3XDHJmmBZ6TaqHTykXG7pw,4.0,1,0,1,0,0,0
HFzi6UElerU4iPGXLSbwPw,3.0,1,0,1,0,0,1
tmtCM4RIWn_MOkSlGRLpkQ,3.0,1,0,1,0,0,1
B3JCfkoBQilfyMrYza_Ilg,4.5,0,0,1,0,0,0
DDLd5Pv6tQzRcEGHPJMMmQ,3.5,0,0,0,0,0,0
oHxmQ83FfYbxA_AA72aYgg,4.5,1,0,1,1,0,1
giGFpZkRy89cUzgTuyfNGA,2.5,1,0,0,0,0,1
6TGe-tSFmyeZwiVR1xcd0A,4.5,0,0,1,0,0,1
vhbTu2x_1MK6pLRInyBA_A,3.5,1,0,1,0,0,1
li4Yw2cG968EiymHMCdoXg,3.0,1,0,1,0,0,1
Usj0t1Ts3zoTBnjhi-WA3A,4.0,1,0,1,0,0,1
IUx-QYV5pszE7gLky1JLhA,4.5,1,0,1,0,0,1
gNnnyLzqS25hScpqabrnCQ,4.0,1,0,1,0,0,1
gq08c7NqUR2pqSSM_CeHYA,3.5,1,0,1,0,0,1
QX6qD3JEopZSH2SQsmObxg,3.0,1,0,1,0,0,1
HM9lXsS5tuiDp1gv12nWQw,2.5,1,0,1,0,0,1
g2bomqGwXyMJiYFIaYnk4g,3.5,0,1,1,0,0,1
