business_id,state,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ZuHB6jMajkytPP1yJXF78Q,IN,True,True,True,True,True,True,True
96r6iyqbZo8OjJGAWbDgQw,FL,False,True,True,True,True,True,True
x0eoomyyX1z7yeRcPglgSQ,AZ,True,True,True,True,True,True,False
LY8fRx1XRnXsvijHMyyX_Q,NV,True,True,True,True,True,True,True
8p_D0W23kkn-VC3txhdI7Q,TN,False,True,True,True,True,True,True
htfwEs8RMX9S0xCDKK_UGg,PA,True,True,True,True,True,False,False
raXrqHPI0MmUdpJ9PC_T1g,PA,False,True,True,True,True,True,True
yb-534-JqStRt0HmH91HnA,MO,True,True,True,True,True,True,False
Qu49EkA5yHKfpQiILWPCkw,PA,True,True,True,True,True,True,True
JGFJK-KNiIMPp-2HMFMLaQ,LA,False,True,True,True,True,True,True
PC1NzoD53i2eBTQatIvJMQ,FL,True,True,True,True,True,True,True
kXXjd8WebA6u9QaAi9OdfA,FL,False,True,True,True,True,True,True
qAlUQAWD0Y4vNpH1NcSaIQ,ID,True,True,True,True,True,True,True
YDfQlJKpocV51jCL5Eavrw,TN,True,True,True,True,True,True,True
icT1kVWzsDYbeUViXHN51Q,FL,True,True,True,True,True,True,True
7oPREWTlY8RIMfwT1R0YYw,CA,True,False,False,True,True,True,True
c88cG9DstIqOKcurNtx9QA,TN,True,True,True,True,True,True,True
UMxtDsrxSGhz_G1iLHWq9A,MO,False,True,True,True,True,True,True
_kgyGRCSf15RnynZN4LjJg,FL,False,True,True,True,True,True,True
eqHh2Sbw43hWwFNxLWEycg,PA,False,True,True,True,True,True,True
jcmJVfvefkVnx6h_idOazA,PA,False,True,True,True,True,True,True
DzKLDYRLe-qzvTJS_JtA0Q,FL,True,True,True,True,True,True,True
TdrNka-oPWf4B-jN9rKltw,PA,False,False,True,True,True,True,True
8Qom6I8sq2ENMrngiiifVA,NV,False,True,True,True,True,True,True
JIfpqX6Jen3KM-QafefKRA,PA,True,True,True,True,True,True,True
XNllgtbX8Er5sixIrJMEoQ,LA,True,True,True,True,True,True,True
16cCF9_aaDxIa1hO3gybKw,PA,True,True,True,True,True,True,True
WYY48I1MVYSmVdd_ZQ1EOQ,MO,False,False,False,True,True,True,True
pXRrRf8fDv6yU3xp1E25hA,PA,True,True,True,True,True,True,True
fsKjL-yPx-wyZXXoti_FDw,MO,True,True,True,True,True,True,True
D_lE51Tqc41pzcTedWTc5A,PA,False,True,True,True,True,True,False
SzKOoeRCtoXvekt3K8B9Iw,MO,True,True,True,True,True,True,False
mPEntpEgMVCvRdlRUGf8DA,FL,True,True,True,True,True,True,True
xuuIeIVyk9SJOr5Jrne4Uw,FL,True,True,True,True,True,True,True
xywaDaIL8_udyftSvgPmAQ,PA,False,False,False,False,False,False,False
PgD2tnZT9pd-SE9fC8ThBg,AZ,False,False,True,True,True,True,True
tE_yTDp-9slSDhfZMsG3vQ,PA,True,True,True,True,True,True,False
P4CSWhe3WKwTNguupAk9oA,TN,True,True,True,True,True,True,True
D99kvKSnsCtD07mExtN_Pg,PA,False,True,True,True,True,True,True
v2_sO6EHM39dvMiPwenFwA,FL,True,True,True,True,True,True,True
ptJnKvMCb8AjPhKsUWATLQ,FL,True,True,True,True,True,True,True
2XHBmfcPgVBNY2QVDYKUZg,PA,True,True,True,True,True,True,True
zkk_2iqOl0e0guMn4h_AUA,TN,False,True,True,True,True,True,False
qltayRFPZ1GiSMeUkeF3Dw,LA,False,False,True,True,True,True,True
wffy7wiVvmrAc4t1uSUQGg,NV,True,True,True,True,True,True,False
s3ZAj5Nyu7O46z7QEPCCLQ,FL,True,True,True,True,True,True,True
U11YzwqthKNbpZeyufveEg,MO,True,True,True,True,True,True,False
rOn3ESN6KMwrLfER86NbGw,IN,True,True,True,True,True,True,True
LwX2vbzttWYAdoBoVtfvRg,PA,True,True,True,True,True,True,True
WBbHaxP600hEN02-UDtHmA,AZ,True,True,True,True,True,True,True
g_-iKXEAQIqBB1zR1yrgGg,FL,True,True,True,True,True,True,True
QyNPxHGRksusViyX3nCQXA,PA,True,True,True,True,True,True,True
LaVaD2g7Q5d173QcHbQnBQ,TN,True,True,True,True,True,True,True
P1CqS7VKYDtjh3eR_gTx-w,TN,False,True,True,True,True,True,False
wK2G-v74dCEzmGEUtKgOKQ,FL,False,True,True,True,True,True,True
Yx0JhWt7aeF1PZlRiOptqw,ID,False,True,True,True,True,True,False
F32Z7yfgklHbiumiI-EDZg,PA,True,True,True,True,True,True,True
4UDm69SbXGjjlbVVy3GNcQ,PA,True,True,True,True,True,True,True
hFYKu5SujPYf_tmnoiKozw,CA,False,True,True,True,True,True,True
ht70fX_P9ufTqDxIjtbwpA,DE,False,True,True,True,True,True,True
3P3Hw_Dm_f0-R32E0doMPA,FL,True,True,True,True,True,True,True
5VR7HFaGtdTPYZd7nJPd8w,ID,True,True,True,True,True,True,True
c1v7KERdB741pw7d53HGdA,PA,True,True,True,True,True,True,True
uYUsK2muRiy0ahFZchlVEw,LA,False,False,True,True,True,True,True
ScYc7Pt35ctm6pJbhKRo9g,MO,True,True,True,True,True,True,False
VkHexf3mBy-8hu2vsSVd4g,DE,False,True,True,True,True,True,True
zwgBxmrmPBF6N2uRTUYXrQ,PA,False,False,True,True,True,True,False
lzaR8qKF_s5IjeUY3VQPBQ,PA,False,True,True,True,True,True,False
y9S7znlFxXzN0aUqvPJESA,TN,True,True,True,True,True,True,True
0h4Vs6PqhRNbNrcel0O8ag,ID,True,True,True,True,True,True,True
RUJOrl5r8peat4UZkUBMGw,FL,False,True,True,True,True,True,True
KcUYeUaXvWelr61QKBwlfA,NV,True,True,True,True,True,True,True
vXhrovlPWEnPKCbZMcsZDA,NV,True,True,True,True,True,True,True
M6aVJzABRTTc6qSHQgrOaw,TN,True,True,True,True,True,True,True
AUdpVkTukfIWVA5UhfpWrw,NJ,False,True,True,True,True,True,True
bmkzU6nQ99thgBLX4MdMJQ,IL,False,False,True,True,True,True,True
m5ne44a3Vu7-zILKGxc4SQ,PA,False,True,True,True,True,True,True
am5qD6LFjkV8f_4MLp8Img,MO,True,True,True,True,True,False,False
wNwNaaoMsaObsCwCENhs_A,TN,True,True,True,True,True,True,True
t6g6Lj8WzjIXXucCl9jdTQ,PA,True,True,True,True,True,True,True
-9Kxik9BRNkft5rPcVvSsw,IL,False,True,True,True,True,True,True
3_sunYhg-5DBTinDeRq8uw,PA,True,True,True,True,True,True,True
RLV1yIU3Tcy4gfQCiennYg,PA,True,True,True,True,True,True,True
zD1-R_baSc5_LhFUUlDG2w,PA,False,True,True,True,True,True,True
8iXVU-DFq1r_a3QTn24T8w,PA,True,True,True,True,True,True,True
Axb4x-c2nooyq5Rm4VUP7w,PA,True,True,True,True,True,True,True
q_df2Q5xEng4Mbasmz4M7A,FL,True,True,True,True,True,True,True
4J06--ty2Ydj1---IsArLw,PA,True,True,True,True,True,True,True
BwNivkSRDx_Sf4Gx57jT9w,NJ,True,True,True,True,True,True,True
OiAFbmA3PGCgNBzCjiwXkg,FL,False,False,True,True,True,True,True
WIw5377vGNKdZb2dLl2zfw,AZ,True,True,True,True,True,True,True
mpu_IJ11lbSrYZPAIGUPow,FL,True,True,True,True,True,True,True
r81NlIsql84MtPpINGXcGw,NJ,False,True,True,True,True,True,True
ixROUxJqrczeYUT0z0MCHg,CA,False,True,True,True,True,True,True
J3heme4rT778bRp5UttGlA,FL,True,True,True,True,True,True,True
Q4TB73T6semW4CpmpDtBCQ,PA,False,False,False,True,True,True,False
e5YAed0VGfePTkqWCk-3-Q,IN,True,True,True,True,True,True,False
tAGfqftHHb6M1QsYEZtFHA,PA,True,True,True,True,True,True,True
7m-ow3qwiM-jFtZumlGOcQ,FL,True,True,True,True,True,True,True
RGVyb36fh2M2BTTUYxURLg,NV,False,True,True,True,True,True,True
o2uKA4DbVaM2Daha0lVX9w,MO,True,True,True,True,True,True,True
Df7iAocnliScK-fbfzKI4g,FL,False,True,True,True,True,True,True
RMt69QcElQJlAS3HsoeWBg,LA,True,True,True,True,True,True,True
8dzJ2uh1EQmiso8kYLYTQw,IN,True,True,True,True,True,True,False
n1gQguBwqKGBHjCojEDAog,PA,True,True,True,True,True,True,True
0pamUcfn0SXbuj79Y_tRiw,PA,True,True,True,True,True,True,True
Wos0hXfpHdNSMaZ_yp0ZsA,NV,True,True,True,True,True,True,True
FRVFSMoQ4OLVfN5yEd-qiw,AZ,True,True,True,True,True,True,True
W_ZVpK3GCRRmQCvPQAhj2g,FL,True,True,True,True,True,True,True
BROZEhRaBycfCZ4AWqS3FQ,IN,False,False,True,True,True,True,True
GXJyNhIlZ0_Obeize1Oj7A,PA,False,False,True,True,True,True,True
JKtG7U8Yu1_rMh_BsBTJCA,FL,True,True,True,True,True,True,True
t9op7albX3mGzbtb0ydYgQ,TN,True,True,True,True,True,True,True
pvE9rPVhOG8fODMrM65KFA,TN,True,True,True,True,True,True,True
1yEGEkkEz-hY4ZZ68fgYuA,PA,False,True,True,True,True,True,True
4o6wBoDias3_qfTrOZ-Y8g,FL,True,True,True,True,True,True,True
IjQy8XtcISXvnpxgienNbQ,TN,True,True,True,True,True,True,True
5Apcp9iRdnIG__iXIEnILA,PA,True,False,False,True,True,True,False
xTljr-SbdZdDp9yBiLsIrg,LA,True,True,True,True,True,True,True
-kfHz1kimX62QEceFkkB_g,CA,False,True,True,True,True,True,False
bOy5_IAJ3deKKvWOkDfMbg,PA,True,True,True,True,True,True,True
ECtzuDz0dMBQwFzp9EVDLg,PA,False,True,True,True,True,True,True
nccNf6FbRs-LG0g4-hzrUQ,FL,True,True,True,True,True,True,True
RmDn5oeB_HABKHrEx3F2HA,LA,True,True,True,True,True,True,True
8jQDG9FVTx0JtUhXCfPV5A,FL,False,True,True,True,True,True,False
xQAr8LBmjvN5ns_oWEDSwA,PA,False,True,True,True,True,True,False
i2bqcWhGRpdcKszois-sPQ,FL,False,True,True,True,True,True,False
5hyIty7KkRfVE_1gCKbUvw,AZ,True,True,True,True,True,False,False
vHr8qhM4CXYB3Ol_9yS6QQ,NV,True,True,True,True,True,True,True
-3trysUGJcygCRYpx8TIpA,DE,True,True,True,True,True,True,True
8ZFC_TnP_hAsn0rgoK7KAA,MO,True,True,True,True,True,True,False
wm2BauQl4RHcUQblP1OitQ,LA,True,True,True,True,True,True,True
ur-WI1EGbaI7zScdXSod4w,TN,True,True,True,True,True,True,True
Se0aemous5zjidvdT1ALzw,LA,False,True,True,True,True,True,True
k66N-4OusE74AAbUR9L1Tg,ID,False,False,True,True,True,True,True
B0Vbec9zFG6J-NbnUgaItA,IN,True,True,True,True,True,True,True
7F6wWnWKJ8_0FU7fD3JNAA,MO,True,True,True,True,True,True,False
6BZ1gasOkF1mNfmUxfYqhA,AZ,True,True,True,True,True,True,True
Vzl1351iHPafqc3aI_d0Sg,FL,True,True,True,True,True,True,True
ktVyJYDAgSxrcuQuSlvIEg,PA,False,False,False,False,True,False,False
chHeUcGN6mSDzRvoSwtFxA,FL,True,True,True,True,True,True,True
eGk5f-dXjZa3JxXx8RvTew,FL,True,True,True,True,True,True,True
bpbStpLUHAV7N3iXjfcvcw,PA,True,True,True,True,True,True,True
PtgpBXbgBiBwEbaGHqjY3A,AZ,False,True,True,True,True,True,True
cNslGovNYpSLywT5P03Vsw,FL,True,True,True,True,True,True,True
RIN3ZEQmbqXh8ZYQ4efDTw,FL,False,True,True,True,True,True,True
gK9e8nwa3rhLT9RoFbZklQ,NJ,True,True,True,True,True,True,True
z0HzwNBmx_BgdiYI4hLk3g,AZ,False,True,True,True,True,True,True
3v0tSwHXR9LhpsoGXLgsTA,IN,True,True,True,True,True,True,True
JFqUtPvhBe7QEyEhA2Z2SQ,IN,True,True,True,True,True,True,True
xPWfBAXS1s5fw2Qcb8xX7g,IN,False,True,True,True,True,True,True
ddkiYhbVodBgzPEHP56C1w,ID,False,True,True,True,True,True,True
atYcQvq3GYGqUTeZr3BU1Q,FL,False,True,True,True,True,True,False
T98nJU1RgjJfRJmJv4cOaA,PA,True,True,True,True,True,True,True
f_uxL14qngaUGpuM6s1nWw,ID,False,True,True,True,True,True,False
KINcHnzCAVLp3ebKOW8vwQ,TN,True,True,True,True,True,True,True
9g9wQVMGXZRJaQccBU9c6A,TN,False,True,True,True,True,True,True
HbXxINMJUKbHeuAnxtY6sw,FL,True,True,True,True,True,True,True
Af9BE-7_G0Vr5xL2T0FOug,FL,True,True,True,True,True,True,True
zaeNGZfmOiBzGVqGhRfX3w,PA,False,True,True,True,True,True,False
ASVUoRDTLs4ZXeITPvHYIQ,NJ,True,True,True,True,True,True,True
dKDyKDdSJR4xHMrTvrSz1Q,TN,True,True,True,True,True,True,True
S_7PowN6vExOPhMYfbRjrQ,NJ,True,True,True,True,True,True,True
vRq7Lpg3Wjo-kiNDl7OtBw,LA,True,True,True,True,True,True,True
Md4vk4NBbbt_jfR-f6hl2Q,IL,False,True,True,True,True,True,True
i76ABfcNb54aGvd86KCrdg,TN,True,True,True,True,True,True,True
fiWuLj-yLKtu4JuK-xiR_A,TN,False,False,True,True,True,True,True
yysYraC02lxQq3_kgkvW7Q,FL,False,True,True,True,True,True,True
6TyzEgzDOhKa82UFjXFdwQ,LA,True,True,True,True,True,True,True
VpeqnfECjFNcYLyDxuc-_w,NJ,True,True,True,True,True,True,True
SHZ3NhQj1FonMnKgdqRazg,FL,True,True,True,True,True,True,True
8XzIoOErmm6v6sDNNKfwrw,MO,True,True,True,True,True,True,True
imBX5yg4qMLmwgNPxGPveQ,AZ,False,True,True,True,True,True,True
KiS_RPGyyffyYXpfvilALA,TN,False,True,True,True,True,True,True
kyVhWxiRFfujdreW79RaYw,FL,True,True,True,True,True,True,True
_Hd1QNOnBNdOBEQVKArFBQ,MO,True,True,True,True,True,True,True
lDJvg3KFVPeNC5yG66VmmA,IN,True,True,True,True,True,True,True
P95yU9WHc5fdsMl3q_D6BQ,LA,True,True,True,True,True,True,True
akAkbSOpS_tNROaYQ03RNg,ID,True,True,True,True,True,True,False
uxxzyw4UCu-rw0uZiK6g0Q,PA,True,True,True,True,True,True,False
j87H2jp3wMrWCAFtFQ4blw,LA,True,True,True,True,True,False,False
eA9p9OXvrdQI1J1jxVsRlQ,LA,True,True,True,True,True,False,True
AlsQKIObWX4KAO82Nss4-g,NJ,True,True,False,True,True,True,True
tTh4f74_9sx1nmGChEdIoA,FL,True,True,True,True,True,True,True
10KnzbTaz-Yq8wADXGuOlw,TN,True,True,True,True,True,True,True
-9CvbWc-vPYsoioAgZii4Q,PA,True,True,True,True,True,True,False
KelJcIYD7uOzQ2lIrVZpUA,FL,False,True,True,True,True,True,True
MUMufAyvPxftKqGsskbXdg,MO,True,True,True,True,True,True,True
jYFMSF-AyKrvLPWMW6l5JQ,PA,False,True,True,True,True,True,True
WSfhXKNQPXm0z95xG3XI1Q,FL,True,True,True,True,True,True,True
tdXYmpPzMuBzm9bN46PG3w,PA,False,True,True,True,True,True,True
-WfGgYMcJKttsCu7WDrBrg,IN,False,True,True,True,True,True,True
yRI3Sp1vn5X3g8auuClWlw,FL,True,True,True,True,True,True,True
U0fudm5-3PbziT5dagM10g,MO,False,True,True,True,True,True,True
5JiDLN6spnuAVrEN6csvzw,AZ,False,True,True,True,True,True,False
IBKZJ_0HK8xUclWYiqqvKw,PA,True,True,True,True,True,True,True
hodLyDkWXAosXLSTKDL06Q,NV,False,True,True,True,True,True,False
Flj91i3ODKW-RDupjwWFqQ,PA,True,True,True,True,True,True,True
bp-YfsJnbSje3ayCZLGaUA,IN,False,True,True,True,True,True,True
4KH6DlFi25Fx1-hlSF7ViA,NJ,False,True,True,True,True,True,True
OMkT9ZQuYO3cNmwo86YhUw,AZ,False,True,True,True,True,True,False
ol5npt2HXo9r3yKa3wBlYQ,PA,True,True,True,True,True,True,True
0kfG53f5UuwXTz7IGIVhPg,MO,False,False,True,True,True,True,False
VOi8E3DYV1cHvJy5RinGwA,MO,False,True,True,True,True,True,True
gZu_gWmG_AyDQVs_I8WO9g,ID,False,True,True,True,True,True,True
s63cVEM7S0SSBQIkUIsfJQ,MO,True,True,True,True,True,True,False
w5P6cL-KgrLGiqkf_XgfYg,TN,False,False,True,True,True,True,True
hM611cPF2RlyqDHq7NACog,FL,False,True,True,True,True,True,True
jMOIi_o4pmPwR_Q8P7gS5Q,DE,True,True,True,True,True,True,True
-FplUfMbM6YNKtwppNddxQ,MO,True,True,True,True,True,True,True
-ZbdddlP6CoaL5LDuyPPaA,ID,True,True,True,True,True,True,True
W7VqfNz4WxP19G-QIH-ohw,FL,True,True,True,True,True,True,True
UYfnxYj7Mqi165O2pBkZKQ,FL,True,True,True,True,True,True,True
AxtOW_b6a6iuojs_ObGpzA,FL,True,True,True,True,True,True,True
Y6tnZeHMvK7feBa655lk4A,FL,True,True,True,True,True,True,True
21Yrp9EY9pI09qy-YYBhVg,MO,True,True,True,True,True,True,True
-OX0MJDPRHV0RCRvwYnvBQ,AZ,False,True,True,True,True,True,True
nzqx3NJ1Yf-1bugLNikSCg,LA,True,True,True,True,True,True,True
PaB1RhsPKZBblFCCP0ZF8Q,ID,False,True,True,True,True,True,True
iObrU6cim0l3exsPzaIYvg,TN,True,True,True,True,True,True,True
ElaSvDEnNV0yfKkKzczLbw,IN,True,False,False,True,True,True,True
Vz6yll4aN3vovdMcGT7L6g,PA,True,True,True,True,True,True,True
0e7MLnm3zQTOrEOSuUlUFg,FL,True,True,True,True,True,True,True
BvRJCEqexcpYjNTB-C388A,ID,True,True,True,True,True,True,True
PcbSDN3civo7-7uAsHFqXA,FL,True,True,True,True,True,True,True
D_xrWpy2G0Gc33sxPOzr2A,ID,True,True,True,True,True,True,False
UMC_AX8gpa58PtS4zACc_w,IN,False,True,True,True,True,True,True
Z37QYF_mVq7MDiCojFbEQQ,TN,True,True,True,True,True,True,False
0VYfnlvP5LsCEennaTYJkw,PA,False,True,True,True,True,True,False
wyXUQfes79poDhsJpk6AjA,LA,False,False,False,False,False,False,False
as9qR2Wz08SPoj0krErqMw,FL,False,True,True,True,True,True,False
4JsMdrc-zs_3ZhTipMmUqw,LA,True,True,True,True,True,True,True
4szMVHmGXodrVGw4Zhev9g,TN,True,True,True,True,True,True,True
xiBnTS5DPVMlySrCpF59Ow,PA,False,True,True,True,True,True,True
g05xfig52OQmKgmaVatDXw,MO,True,True,True,True,True,True,True
64Rl3pT4Md4-8ckeaNVZCQ,CA,True,True,True,True,True,True,True
m3X97ocuazvvLhy1KNnwCQ,FL,True,False,True,False,True,True,True
IG2KelKEHCwybPl98frdgQ,IN,True,True,True,True,True,True,True
6Zs_1sQFBUSA_K0c7x_Mpg,NV,True,True,True,True,True,True,True
qaQc-Gnl_Sd0WZZMxcB7Bg,FL,False,True,True,True,True,True,True
1pi4PuZxgSnRRNLnyMCD4w,FL,False,True,True,True,True,True,True
LEAVZX4dzdo-mQoqq2IZ_Q,FL,True,True,True,True,True,True,False
BMKJ3JyD_r_SQ1JXAzo1Hw,FL,True,True,True,True,True,True,True
X3jaJDlA5YqN1EZhV9KCkQ,FL,False,True,True,True,True,True,True
x4o0RXGhFhGRs5oE74q83A,PA,False,True,True,True,True,True,True
2VczMMo9tWBNPBEHMnoP5w,TN,True,True,True,True,True,True,True
UaNKZ_8D4ib8UOJg2WIXBA,ID,True,True,True,True,True,True,True
45WLhjZ42-_WL1FcDXErsQ,PA,True,True,True,True,True,True,True
j2hzwWttoIQe-g__kTH2AQ,PA,True,True,True,True,True,True,True
xEX2QGro7iX4JsCXZ_RaEA,TN,False,True,True,True,True,True,True
jlgAYIItCHNZGfcxCUIjfA,AZ,False,False,False,True,True,True,True
emPRzbSwgwYojuzoElaBcg,IN,True,True,True,True,True,True,True
GyVxg4AwFcmBV1accIGsew,NJ,True,True,True,True,True,True,True
gO3TIUbgD5fZiJuezx0kFA,CA,True,True,True,True,True,True,True
nvUoCZ-m21m2yRZq5ugQhw,LA,True,True,True,True,True,True,False
D20-w6rnO89e_UE5NnVcXg,PA,False,True,True,True,True,True,True
8LUR1SJd-Va6x_TQBIYZdw,FL,False,True,True,True,True,True,True
qeue741QLmfoDCbgSrZTLQ,MO,True,True,True,True,True,True,True
BtxUZn4d7yxsHwdlRq1dkw,PA,True,True,True,True,True,True,True
r8qn5eGl-jAMpxUyDayS_A,IN,True,True,True,True,True,True,True
61bdaDch0O6Bebdf8x6APg,MO,False,True,True,True,True,True,False
4zY9AoCbvNy5nZhr7J05Lw,PA,False,True,True,True,True,True,True
Q2czZHj_qZoLDzkeTqBU8Q,LA,False,True,False,False,False,False,True
iki4_URxOXd8h0mWHt_xJg,FL,False,True,True,True,True,True,True
GCjQK5QQ1ZQWo-fUWoWsRQ,PA,True,True,True,True,True,True,True
FPJmNRNfsHv8H1vIDruV4g,MO,True,True,True,True,True,True,True
2-wkGzuc-9rQrf9nlwDiyQ,NJ,True,True,True,True,True,True,True
8w6y90Rz_VrJubiS_Tdgiw,MO,False,True,True,True,True,True,True
zMe0kY6KMRVdlUKmme-JpA,IL,True,True,True,True,True,True,True
KPPyh-vQI3IbbQJUcegBjg,PA,True,True,True,True,True,True,True
30mgLlAxJRuDzVf3ulRm-Q,FL,True,True,True,True,True,True,True
TFy1mR2ip4QTdKFq9JfV1A,FL,False,True,True,True,True,True,True
c_r7H2PYhaNhPjKQ5Hsh6w,IN,True,True,True,True,True,True,True
pABQ5benw5OkuARYHwBkTg,PA,False,True,True,True,True,True,False
_QOhlu2c7Anel-RsKq4k9A,MO,True,True,True,True,True,True,True
D7_OQiX2fS1bbXUGavkfJw,IN,False,True,True,True,True,True,True
a1fxUcvelysCLt64nKph7w,TN,True,True,True,True,True,True,True
0aJHRh312jMrXOPbZ8Hsrw,LA,True,False,True,True,True,True,True
xtDFG1nG6WbIOxjB32t0GQ,FL,True,True,True,True,True,True,True
F7etLf6od7CUnCPknsQ-6Q,LA,False,True,True,True,True,True,False
nuZm_f6EzuJTu3iT_b6DGw,FL,False,True,True,True,True,True,True
amgCBbemSn2b1zUOoUbjHA,PA,True,True,True,True,True,True,True
WEleUrOfjE_yFNlyBOnZOQ,MO,True,True,True,True,True,True,True
ytHIl7I5KNSzpzArweywVw,FL,True,True,True,True,True,True,True
T1T2YhSt283jFngHBUYtwg,FL,True,True,True,True,True,True,True
8BfXofH792_mx-d-mqHD6w,PA,True,True,True,True,True,True,True
iVGV1T4Gm7ZsJaVVyP7I2g,FL,False,True,True,True,True,True,True
9D9eiCkbXblAeaJH_x3KSg,MO,False,False,False,True,True,True,True
uFQuMLIKJyfXePdkeTAzFA,FL,True,True,True,True,True,True,True
-JAwNIEJoDXmdE_8sS_BJQ,IN,True,True,True,True,True,True,True
IbNiBar9ClyX9hXvto-7AQ,FL,True,True,True,True,True,True,True
Rk7WpAeDuEj85ULgWk3xhQ,PA,False,False,True,True,True,True,True
zcPCPkaTp46iJxwMv0LjVw,NV,True,True,True,True,True,True,False
ZhA88ILcgEP9DNwZDx7f0A,TN,False,True,True,True,True,True,True
uBT7HoYfxfCS4kns6eP9Pg,ID,True,True,True,True,True,True,True
jME5VhjMZvNKsQJwsPKL7Q,MO,True,True,True,True,True,True,True
JUzqKEAZAm53hqA0rGcD_A,NV,False,True,True,True,True,True,True
pdLlJu-oOdy4gW_6rwuEQQ,IN,False,True,True,True,True,True,True
U3cgoW533NMhBthVOA0tNA,PA,False,True,True,True,True,True,True
AKI-5jNLeRkL-v-TSMIWTA,FL,True,True,True,True,True,True,False
TBmbB10qaTgw4s14wqjliQ,MO,True,True,True,True,True,True,False
ZwivfdhpOywbbU9FmKq6UQ,FL,False,True,True,True,True,True,True
wFFHt-ixlw_3kZ6kfioMMA,FL,True,True,True,True,True,True,True
pGRl61t6HcvqvvRz0Shr7Q,ID,False,False,True,True,True,True,True
vgAiij5tNRpdR9yPd6w2mg,AZ,False,True,True,True,True,True,True
cwi2P08zSIhGYHRSM5c0xQ,NJ,False,True,True,True,True,True,True
4yYgo94jmtDFRtyBuNi0Pg,PA,True,True,True,True,True,True,True
PkeGb4MKT2nBi_6w73pa6w,PA,True,True,True,True,True,True,True
luUGLqA3Gxv5raCJOAzblw,DE,True,True,True,True,True,True,True
UlGS2NxZSiph33E3nfovRw,TN,False,True,True,True,True,True,False
2jq-tGIRKP2b1PAy84ZZXQ,PA,True,True,True,True,True,True,True
6p1ef8veye7qmetHBjxrLw,PA,True,False,True,True,True,True,True
VN_ZDpbJ3R6F-xOJ-ndr6Q,PA,True,True,True,True,True,True,True
VCcRIwKQPhfS3LOWnhPx3Q,PA,True,True,True,True,True,True,True
UI0Rcdl9x_GT8ZnIQS80SA,MO,True,True,True,True,True,True,True
EZMfFLvhqdogVHkh4_P3IQ,NJ,True,True,True,True,True,True,False
J10azohXH6f-FF7oyzKBNw,MO,True,True,True,True,True,True,True
LkasU7-347mpSm3erAQHyA,PA,False,True,True,True,True,True,True
zgSZxYaCI0wcMTR0Dxd7oQ,DE,True,True,True,True,True,True,True
Hj_uJujUxsWEo9z7MoaUoA,FL,True,True,True,True,True,True,True
dGUyXgFW1WSYMgRypKaYew,TN,False,True,True,True,True,True,True
5ZmtpDISs3R7rnv4dIEl8Q,AZ,False,True,True,True,True,True,True
br6Cc1K0_otT9bc_b3mPdA,FL,True,True,True,True,True,True,True
jUWz9dteCwl9_X7HdkqDDw,FL,False,True,True,True,True,True,True
JgzOcswRkR8sUFsiZPdhtg,IN,True,True,True,True,True,True,True
UddJbqXTk_lKHostSMJqzw,NV,False,False,False,False,False,False,False
LE6sb--oinlAfhT3VNhzjA,IN,False,False,True,True,True,True,True
Rs_rAqtBeNsT4Bta65kWzw,IL,True,True,True,True,True,True,True
hbMdRhc3jXWIJ_beCmIrhg,LA,True,True,True,True,True,True,True
sqKxwF3RpvQSqFfbBaeLQQ,AZ,False,False,True,True,True,True,True
GeYJd8ohBroFO0GVVwxi6Q,FL,False,False,False,True,True,True,True
oOLxSrq4qYkZXPq18Es32g,MO,True,True,True,True,True,True,True
ttmO7eejS-ZkDMSnuVn4HA,ID,True,True,True,True,True,True,True
tuDmwyx080IEpHsV78tC5A,AZ,False,True,True,True,True,True,True
pFQSo_TvT8-RDTHc_-PhlQ,LA,True,True,True,True,True,True,True
vVZmgYnQ2hf1tLuKfWIApQ,IN,True,False,False,True,True,True,True
2QM_0ppch1uLtVC9NDcAfQ,AZ,True,True,True,True,True,True,True
pAFtOcz710oLQ-e_J6AIzw,NV,False,True,True,True,True,True,True
5lW8xyuC-uLK8EfA4vmgCw,IN,True,True,True,True,True,True,True
Dl_okrFTBWMHm7zaIn-cqA,LA,True,True,True,True,True,True,True
jgd4xLWZ2_YEBiQgdvwztw,CA,False,True,True,True,True,True,True
V9ZR9Y3dm1In75HYsaHwnQ,ID,True,True,True,True,True,True,True
h17A8sROz0rOOFK40W_o1A,FL,False,False,True,True,True,True,False
4tZhJoGHZ7vVd9Se7sNQ8w,MO,False,False,False,True,True,True,True
uu0YLm3zfZ1EyNInLFlt9g,IN,True,True,True,True,True,True,True
SjiRaZoWaDpkCCpq5SsrMw,LA,False,True,False,True,True,True,True
_nSL2u-ZzX6kkAF2D2EZgQ,CA,False,True,True,True,True,True,False
9_V0SWbQPnZ0mR3kljXqBQ,PA,True,True,True,True,True,True,True
2coic7DZlnlqVhblbEOpIA,MO,False,True,True,True,True,True,True
S9_8MQFIsLhX9HBIoUIh_w,PA,True,True,True,True,True,True,True
jfjo4l1p3yKGP7hBbiLLKQ,MO,False,True,True,True,True,True,True
L1HNEw8NOWGGH3Uyttns4A,AZ,True,True,True,True,True,True,True
POSwCH5XrPTMRILJaNAjAQ,CA,False,True,True,True,True,True,True
-qzHEErYuwly3XBGlVZy8g,NV,False,True,True,True,True,True,True
